key,congress,number,bill_type,is_alive,current_status,title_without_number
111#house_bill=1930,111,1930,house_bill,False,referred,Primary Care Dental Academic Workforce Development Act of 2009
108#house_bill=876,108,876,house_bill,False,referred,Local Railroad Rehabilitation and Investment Act of 2003
110#house_bill=7124,110,7124,house_bill,False,referred,To establish procedures for causes and claims relating to the leasing of Federal lands (including submerged lands) for the exploration, development, production, processing, or transmission of oil, natural gas, or any other source or form of energy, and for other purposes.
108#house_bill=878,108,878,house_bill,False,reported,Armed Forces Tax Fairness Act of 2003
108#house_bill=4061,108,4061,house_bill,False,pass_over_house,Assistance for Orphans and Other Vulnerable Children in Developing Countries Act of 2004
108#house_bill=4066,108,4066,house_bill,False,enacted_signed,Chickasaw National Recreation Area Land Exchange Act of 2004
108#house_bill=4067,108,4067,house_bill,False,referred,Climate Stewardship Act of 2004
109#senate_bill=1936,109,1936,senate_bill,False,referred,Hurricanes Katrina and Rita Flood Insurance Buy-In Act of 2005
109#senate_bill=1934,109,1934,senate_bill,False,referred,Second Chance Act of 2005
107#house_bill=5499,107,5499,house_bill,False,pass_over_house,HOPE VI Program Reauthorization Act of 2002
109#senate_bill=1932,109,1932,senate_bill,False,enacted_signed,Deficit Reduction Act of 2005
107#house_bill=5493,107,5493,house_bill,False,referred,Reform of Energy Workers Compensation Act
107#house_bill=5492,107,5492,house_bill,False,referred,Apprenticeship Opportunity Act
110#senate_bill=1499,110,1499,senate_bill,False,reported,Marine Vessel Emissions Reduction Act of 2008
110#house_bill=6832,110,6832,house_bill,False,pass_over_house,Veterans’ Programs Extension and Construction Authorization Act of 2008
110#house_bill=6382,110,6382,house_bill,False,pass_over_house,Pension Protection Technical Corrections Act of 2008
108#house_bill=1929,108,1929,house_bill,False,referred,Healthy Early Education Workforce Act
110#senate_bill=1492,110,1492,senate_bill,False,enacted_signed,Broadband Data Improvement Act
108#house_bill=1925,108,1925,house_bill,False,enacted_signed,Runaway, Homeless, and Missing Children Protection Act
110#senate_bill=1496,110,1496,senate_bill,False,referred,Pollinator Habitat Protection Act of 2007
110#house_bill=6838,110,6838,house_bill,False,pass_over_house,CAMPUS Safety Act of 2008
110#house_resolution=590,110,590,house_resolution,False,passed_simpleres,Supporting the goals and ideals of National Domestic Violence Awareness Month and expressing the sense of the House of Representatives that Congress should raise awareness of domestic violence in the United States and its devastating effects on families and communities.
109#house_bill=5714,109,5714,house_bill,False,referred,Rail and Public Transportation Security Act of 2006
111#house_bill=4646,111,4646,house_bill,False,referred,Debt Free America Act
109#house_bill=5716,109,5716,house_bill,False,referred,Iraq Transition Act of 2006
109#house_bill=913,109,913,house_bill,False,referred,Broad-Based Stock Option Plan Transparency Act
112#house_resolution=394,112,394,house_resolution,False,referred,Supporting Israel’s right to annex Judea and Samaria in the event that the Palestinian Authority continues to press for unilateral recognition of Palestinian statehood at the United Nations.
109#house_bill=916,109,916,house_bill,False,referred,Medicare Access to Rehabilitation Services Act of 2005
109#house_joint_resolution=88,109,88,house_joint_resolution,False,fail_originating_house,Marriage Protection Amendment
112#house_resolution=429,112,429,house_resolution,False,referred,Expressing the sense of the House of Representatives that the Western Hemisphere should be included in the Administration’s 2012 National Strategy for Counterterrorism’s “Area of Focus”, with specific attention on the counterterrorism threat to the homeland emanating from Iran’s growing presence and activity in the Western Hemisphere, and for other purposes.
110#house_resolution=592,110,592,house_resolution,False,reported,Supporting first responders in the United States in their efforts to prepare for and respond to natural disasters, acts of terrorism, and other man-made disasters, and affirming the goals and ideals of National First Responder Appreciation Day.
109#house_bill=5719,109,5719,house_bill,False,referred,Fetus Farming Prohibition Act of 2006
111#house_resolution=1369,111,1369,house_resolution,False,passed_simpleres,Recognizing the significance of National Caribbean-American Heritage Month.
111#house_resolution=1368,111,1368,house_resolution,False,passed_simpleres,Supporting the goals of National Dairy Month.
112#house_bill=38,112,38,house_bill,False,referred,To rescind funds appropriated to the Health Insurance Reform Implementation Fund under the Health Care and Education Reconciliation Act of 2010.
109#house_bill=1665,109,1665,house_bill,False,referred,Localism in Broadcasting Reform Act of 2005
109#house_bill=1667,109,1667,house_bill,False,referred,Military Families Leave Act of 2005
108#house_bill=4209,108,4209,house_bill,False,referred,Idling Reduction Tax Credit Act of 2004
109#house_bill=1662,109,1662,house_bill,False,referred,Liberty List Act
107#house_bill=4365,107,4365,house_bill,False,referred,To suspend temporarily the duty on Imidacloprid Technical.
109#house_bill=1668,109,1668,house_bill,False,referred,Kids First Act of 2005
111#house_bill=5963,111,5963,house_bill,False,referred,Promoting Students Using the Camp Community for Enrichment, Strength, and Success Act
110#house_bill=1434,110,1434,house_bill,False,enacted_signed,To designate the facility of the United States Postal Service located at 896 Pittsburgh Street in Springdale, Pennsylvania, as the “Rachel Carson Post Office Building”.
110#house_bill=1433,110,1433,house_bill,False,reported,District of Columbia House Voting Rights Act of 2007
108#senate_bill=812,108,812,senate_bill,False,referred,A bill to amend section 16131 of title 10, United States Code, to increase rates of educational assistance under the program of educational assistance for members of the Selected Reserve.
110#house_bill=2021,110,2021,house_bill,False,referred,Right Start Child Care and Education Act of 2007
111#house_bill=1457,111,1457,house_bill,False,referred,Geriatrics Loan Forgiveness Act of 2009
110#house_bill=642,110,642,house_bill,False,pass_over_house,Honorable Stephanie Tubbs Jones College Fire Prevention Act
110#house_bill=643,110,643,house_bill,False,referred,Collegiate Housing and Infrastructure Act of 2007
110#house_bill=644,110,644,house_bill,False,pass_over_house,Brownfields Redevelopment Enhancement Act
110#house_bill=645,110,645,house_bill,False,referred,Comprehensive Strategy for Iraq Act of 2007
110#house_bill=648,110,648,house_bill,False,referred,No Child Left Behind Improvements Act of 2007
110#house_bill=2861,110,2861,house_bill,False,referred,Language Education for Success Act of 2007
111#house_resolution=407,111,407,house_resolution,False,passed_simpleres,Expressing support for designation of May as “National Asthma and Allergy Awareness Month”.
110#house_bill=6522,110,6522,house_bill,False,referred,Foot and Mouth Disease Prevention Act of 2008
110#house_bill=2864,110,2864,house_bill,False,referred,SKILLs Act
110#house_bill=2867,110,2867,house_bill,False,referred,Independence Prize Act of 2007
110#house_bill=6527,110,6527,house_bill,False,referred,Emergency Solar Power Permit Act
108#house_bill=1251,108,1251,house_bill,False,referred,Gift of Life Congressional Medal Act of 2003
108#house_bill=1252,108,1252,house_bill,False,referred,E-Rate Termination Act
108#house_bill=1255,108,1255,house_bill,False,referred,Truth in Electricity Revenue Reporting Act of 2003
108#house_bill=1256,108,1256,house_bill,False,referred,Indigent Veteran Remembrance Act of 2003
109#house_bill=1488,109,1488,house_bill,False,referred,For the relief of Mehmet Kenan Tas.
109#house_bill=1480,109,1480,house_bill,False,referred,Federal Employees with Disabilities Protection Act
111#house_resolution=1141,111,1141,house_resolution,False,passed_simpleres,Honoring the accomplishments of Supreme Court Justice Sandra Day O’Connor, the first woman to serve on the United States Supreme Court.
111#house_resolution=1145,111,1145,house_resolution,False,passed_simpleres,Recognizing the University of Arizona’s 125 years of dedication to excellence in higher education.
111#house_resolution=408,111,408,house_resolution,False,passed_simpleres,Recognizing the vital role family readiness volunteers play in supporting service members and their families.
110#house_bill=1381,110,1381,house_bill,False,referred,Count Every Vote Act of 2007
110#house_bill=1380,110,1380,house_bill,False,referred,Social Security Benefits Fairness Act of 2007
111#senate_bill=2746,111,2746,senate_bill,False,referred,Too Big to Fail, Too Big to Exist Act
110#house_bill=1382,110,1382,house_bill,False,referred,Mandatory Funding for Veterans Act of 2007
110#house_bill=1385,110,1385,house_bill,False,referred,EXTEND the Energy Efficiency Incentives Act of 2007
106#house_bill=4539,106,4539,house_bill,False,referred,Holocaust Education and Awareness Act of 2000
112#house_bill=5208,112,5208,house_bill,False,referred,To suspend temporarily the duty on certain PCBTF with a corrosion inhibitor.
110#house_bill=1386,110,1386,house_bill,False,referred,Child Support Protection Act of 2007
109#house_bill=2617,109,2617,house_bill,False,referred,To bar certain additional restrictions on travel and remittances to Cuba.
112#house_resolution=490,112,490,house_resolution,False,referred,Expressing no confidence in the Attorney General of the United States.
112#house_bill=719,112,719,house_bill,False,referred,To award a Congressional Gold Medal to the World War II members of the Civil Air Patrol.
112#house_bill=716,112,716,house_bill,False,referred,FIRE Act
112#house_bill=717,112,717,house_bill,False,referred,Save our Border Communities Act of 2011
112#house_bill=714,112,714,house_bill,False,referred,Visitors Interested in Strengthening America (VISA) Act of 2011
112#house_bill=715,112,715,house_bill,False,referred,Let’s Re-Up the Troops-to-Cops Program Act
112#house_bill=713,112,713,house_bill,False,referred,Keeping Families Together Act of 2011
112#house_bill=711,112,711,house_bill,False,referred,Youth Corps Act of 2011
109#senate_bill=21,109,21,senate_bill,False,reported,Homeland Security Grant Enhancement Act of 2005
110#house_bill=4879,110,4879,house_bill,False,referred,Virtual Screening for Cancer Act of 2007
111#house_bill=3267,111,3267,house_bill,False,referred,To amend the Internal Revenue Code of 1986 to provide relief with respect to the children of members of the Armed Forces of the United States who die as a result of service in a combat zone.
